Date Value  
1994M04 377.270000000000  
1994M05 381.430000000000  
1994M06 385.640000000000  
1994M07 385.490000000000  
1994M08 380.360000000000  
1994M09 391.580000000000  
1994M10 389.770000000000  
1994M11 384.390000000000  
1994M12 379.290000000000  
1995M01 378.550000000000  
1995M02 376.640000000000  
1995M03 382.120000000000  
1995M04 391.030000000000  
1995M05 385.220000000000  
1995M06 387.560000000000  
1995M07 386.230000000000  
1995M08 383.670000000000  
1995M09 383.060000000000  
1995M10 383.140000000000  
1995M11 385.310000000000  
1995M12 387.440000000000  
1996M01 399.450000000000  
1996M02 404.760000000000  
1996M03 396.210000000000  
1996M04 392.850000000000  
1996M05 391.930000000000  
1996M06 385.270000000000  
1996M07 383.470000000000  
1996M08 387.350000000000  
1996M09 383.140000000000  
1996M10 381.070000000000  
1996M11 377.850000000000  
1996M12 369.000000000000  
1997M01 355.110000000000  
1997M02 346.580000000000  
1997M03 351.810000000000  
1997M04 344.470000000000  
1997M05 343.840000000000  
1997M06 340.760000000000  
1997M07 324.100000000000  
1997M08 324.010000000000  
1997M09 322.820000000000  
1997M10 324.870000000000  
1997M11 306.040000000000  
1997M12 288.740000000000  
1998M01 289.100000000000  
1998M02 297.490000000000  
1998M03 295.940000000000  
1998M04 308.290000000000  
1998M05 299.100000000000  
1998M06 292.320000000000  
1998M07 292.870000000000  
1998M08 284.110000000000  
1998M09 288.980000000000  
1998M10 295.930000000000  
1998M11 294.120000000000  
1998M12 291.680000000000  
1999M01 287.080000000000  
1999M02 287.330000000000  
1999M03 285.960000000000  
1999M04 282.620000000000  
1999M05 276.440000000000  
1999M06 261.310000000000  
1999M07 256.080000000000  
1999M08 256.690000000000  
1999M09 264.740000000000  
1999M10 310.720000000000  
1999M11 293.180000000000  
1999M12 283.070000000000  
2000M01 284.320000000000  
2000M02 299.860000000000  
2000M03 286.390000000000  
2000M04 279.690000000000  
2000M05 275.190000000000  
2000M06 285.730000000000  
2000M07 281.590000000000  
2000M08 274.470000000000  
2000M09 273.680000000000  
2000M10 270.000000000000  
2000M11 266.010000000000  
2000M12 271.450000000000  
2001M01 265.490000000000  
2001M02 261.870000000000  
2001M03 263.030000000000  
2001M04 260.480000000000  
2001M05 272.360000000000  
2001M06 270.230000000000  
2001M07 267.530000000000  
2001M08 272.390000000000  
2001M09 283.420000000000  
2001M10 283.060000000000  
2001M11 276.160000000000  
2001M12 275.850000000000  
2002M01 281.510000000000  
2002M02 295.500000000000  
2002M03 294.060000000000  
2002M04 302.680000000000  
2002M05 314.490000000000  
2002M06 321.180000000000  
2002M07 313.290000000000  
2002M08 310.260000000000  
2002M09 319.140000000000  
2002M10 316.560000000000  
2002M11 319.070000000000  
2002M12 331.920000000000  
2003M01 356.859000000000  
2003M02 358.970000000000  
2003M03 340.550000000000  
2003M04 328.180000000000  
2003M05 355.683000000000  
2003M06 356.352000000000  
2003M07 351.020000000000  
2003M08 359.768000000000  
2003M09 378.945000000000  
2003M10 378.920000000000  
2003M11 389.910000000000  
2003M12 406.953000000000  
2004M01 413.788000000000  
2004M02 404.878000000000  
2004M03 406.667000000000  
2004M04 403.260000000000  
2004M05 383.779000000000  
2004M06 392.373000000000  
2004M07 398.091000000000  
2004M08 400.510000000000  
2004M09 405.275000000000  
2004M10 420.464000000000  
2004M11 439.375000000000  
2004M12 442.079000000000  
2005M01 424.030000000000  
2005M02 423.350000000000  
2005M03 433.850000000000  
2005M04 429.233000000000  
2005M05 421.873000000000  
2005M06 430.657000000000  
2005M07 424.479000000000  
2005M08 437.930000000000  
2005M09 456.048000000000  
2005M10 469.898000000000  
2005M11 476.666000000000  
2005M12 510.097000000000  
2006M01 549.864000000000  
2006M02 554.995000000000  
2006M03 557.093000000000  
2006M04 610.653000000000  
2006M05 675.393000000000  
2006M06 596.145000000000  
2006M07 633.710000000000  
2006M08 632.593000000000  
2006M09 598.186000000000  
2006M10 585.780000000000  
2006M11 627.827000000000  
2006M12 629.791000000000  
2007M01 631.166000000000  
2007M02 664.745000000000  
2007M03 654.895000000000  
2007M04 679.368000000000  
2007M05 667.310000000000  
2007M06 655.660000000000  
2007M07 665.380000000000  
2007M08 665.411000000000  
2007M09 712.653000000000  
2007M10 754.604000000000  
2007M11 806.248000000000  
2007M12 803.203000000000  
2008M01 889.595000000000  
2008M02 922.298000000000  
2008M03 968.434000000000  
2008M04 909.705000000000  
2008M05 888.663000000000  
2008M06 889.488000000000  
2008M07 939.772000000000  
2008M08 839.025000000000  
2008M09 829.932000000000  
2008M10 806.620000000000  
2008M11 760.863000000000  
2008M12 816.092000000000  
2009M01 858.690000000000  
2009M02 943.000000000000  
2009M03 924.273000000000  
2009M04 890.200000000000  
2009M05 928.645000000000  
2009M06 945.670000000000  
2009M07 934.228000000000  
2009M08 949.375000000000  
2009M09 996.591000000000  
2009M10 1043.159000000000  
2009M11 1127.036000000000  
2009M12 1134.724000000000  
2010M01 1117.963000000000  
2010M02 1095.413000000000  
2010M03 1113.337000000000  
2010M04 1148.688000000000  
2010M05 1205.434000000000  
2010M06 1232.920000000000  
2010M07 1192.966000000000  
2010M08 1215.810000000000  
2010M09 1270.977000000000  
2010M10 1342.024000000000  
2010M11 1369.886000000000  
2010M12 1390.553000000000  
2011M01 1356.400000000000  
2011M02 1372.725000000000  
2011M03 1424.010000000000  
2011M04 1479.760000000000  
2011M05 1512.600000000000  
2011M06 1528.660000000000  
2011M07 1572.210000000000  
2011M08 1757.210000000000  
2011M09 1770.950000000000  
2011M10 1665.210000000000  
2011M11 1738.110000000000  
2011M12 1641.840000000000  
2012M01 1654.050000000000  
2012M02 1744.820000000000  
2012M03 1675.950000000000  
2012M04 1649.200000000000  
2012M05 1589.040000000000  
2012M06 1598.760000000000  
2012M07 1594.290000000000  
2012M08 1630.310000000000  
2012M09 1744.810000000000  
2012M10 1746.580000000000  
2012M11 1721.640000000000  
2012M12 1684.762000000000  
2013M01 1671.847826086960  
2013M02 1627.570000000000  
2013M03 1593.086190476190  
2013M04 1487.857272727270  
2013M05 1414.026956521740  
2013M06 1343.350000000000  
2013M07 1285.515652173910  
2013M08 1351.741818181820  
2013M09 1348.600000000000  
2013M10 1316.580000000000  
2013M11 1275.860000000000  
2013M12 1221.511904761900  
2014M01 1244.270000000000  
